;price;odometer
18315;26999;31282
18316;29499;16945
18317;47999;15553
18318;26999;37570
18319;42999;8689
18320;26999;60290
18321;21499;55657
18322;26499;68180
18323;29999;43325
18324;39749;11925
18325;28749;11299
18326;28999;38162
18327;32999;32062
18328;26999;28751
18329;25749;58133
18330;29999;35924
18331;25999;40694
18332;21499;63535
18333;27999;36776
18334;26749;51200
18335;21499;64452
18336;27999;29867
18337;26999;25226
18338;31749;22691
18339;20999;44702
18340;20999;57093
18341;23499;48643
18342;26999;47067
18343;29499;39460
18344;15999;15008
18345;31500;60095
18346;32500;38650
18347;29999;92350
18348;32999;36703
18349;15999;88885
18350;12844;19956
18351;29999;38077
18352;14487;12347
18353;9999;65542
18354;10857;9877
18355;26999;49493
18356;18528;19048
18357;21999;68232
18358;11999;90143
18359;5500;300000
18360;23999;9111
18361;44999;19025
18362;6991;87745
18363;5999;168622
18364;19999;34005
18365;8800;4140
18366;5300;165576
18367;26000;43059
18368;7500;153000
18369;16500;43569
18370;1500;245000
18371;35949;13102
18372;9995;74518
18373;8995;84051
18374;13495;55622
18375;4995;147537
18376;3995;185000
18378;6500;131000
18379;11699;59830
18380;26995;100548
18381;13995;94792
18382;37995;60846
18383;10997;117543
18384;17495;116984
18385;13995;147172
18386;8995;84587
18387;15995;51475
18388;7995;118328
18389;7995;75875
18390;18450;170405
18391;11995;171188
18392;28995;43608
18393;5500;64910
18394;22995;71047
18395;9500;144762
18396;6000;76882
18397;19000;52999
18398;19500;19791
18399;16500;43569
18400;19000;27905
18401;21500;25911
18402;15500;64063
18403;24500;60456
18404;18000;86637
18405;29000;35559
18406;6500;158904
18407;21500;12071
18408;9000;116749
18409;13000;51581
18410;30000;23419
18411;22000;71410
18412;37000;16463
18413;11800;82003
18414;28850;56522
18415;16500;60333
18416;12995;133580
18417;14500;35811
18418;50000;33000
18419;36000;13119
18420;32500;11539
18421;19500;19791
18422;35949;13102
18423;11900;86000
18424;4900;99500
18425;6000;133000
18426;9500;88000
18427;5888;126000
18428;19441;22492
18429;15876;31860
18430;19441;22492
18431;11967;19514
18432;5888;126000
18433;7888;76591
18434;7500;105000
18437;18995;129795
18438;10995;98759
18439;1900;174500
18440;2395;200000
18441;19500;13790
18443;3750;140000
18444;3995;138000
18445;2600;158000
18446;27999;30811
18447;32999;26678
18449;16900;161000
18450;29999;39241
18452;19999;86326
18453;24000;47937
18454;34500;29773
18455;14999;43140
18456;36999;20058
18457;22999;53713
18458;43999;63964
18459;12999;59029
18460;13999;65895
18461;23999;36816
18462;19999;25096
18463;36999;54963
18464;33999;24044
18465;27999;69700
18466;36999;60
18467;20999;37260
18468;14999;38508
18469;45999;66436
18470;19999;34274
18471;37999;62865
18472;34999;23372
18473;13999;47279
18474;22999;52012
18475;10999;62330
18476;31999;36277
18477;21999;25308
18478;23999;9111
18479;13999;64858
18480;32999;36703
18481;32999;24159
18482;26999;37358
18483;12999;51575
18484;35999;22078
18485;25999;58103
18486;39999;19130
18487;29999;18474
18488;21999;7994
18489;24999;29616
18490;28999;35280
18491;22999;51062
18492;27999;46229
18493;16999;35875
18494;11999;61829
18495;13999;66965
18496;28999;30432
18497;39999;57277
18498;16999;26797
18499;26999;26157
18500;14999;12389
18501;36999;64736
18502;19999;46325
18503;11999;50851
18504;18999;48343
18505;26999;52220
18506;11999;29142
18507;11999;50851
18508;17999;46558
18509;19999;50133
18510;21999;28742
18511;19999;34005
18512;24999;31994
18513;18995;45125
18514;24999;35591
18515;15499;37141
18516;25749;20074
18517;64999;4414
18518;33999;41348
18519;34999;24209
18520;22999;25738
18521;8999;50269
18522;42999;34794
18523;34999;29436
18524;59999;20423
18525;26999;55398
18526;22999;26262
18527;23999;64675
18528;20999;41244
18529;24999;20628
18530;24999;27562
18531;23999;66226
18532;8999;119890
18533;16999;77968
18534;16999;110448
18535;15999;64451
18536;25900;77504
18537;79000;0
18538;85000;0
18539;24999;8750
18540;15999;62294
18542;4800;166345
18543;11500;44832
18544;32500;64283
18546;13500;17038
18547;20500;130022
18548;19500;65239
18549;22000;27358
18550;4000;250000
18551;39999;31935
18552;12999;51345
18553;13999;91012
18554;19999;27191
18555;3200;117900
18556;10857;9877
18559;19500;80436
18561;26500;32455
18562;26500;38765
18563;18999;98994
18564;18999;84911
18565;21999;46487
18566;21999;45189
18567;14999;82681
18568;15999;71004
18569;22999;79038
18570;8999;101484
18571;19900;46001
18572;16500;20682
18573;13500;43290
18574;21500;85816
18575;4500;125000
18576;24000;33279
18577;34500;42609
18578;24500;77535
18579;4000;180000
18580;18999;69152
18581;19500;106012
18582;0;11246
18583;7888;76591
18584;46500;58157
18585;15500;117491
18587;15999;70445
18588;19999;103315
18589;12999;70227
18590;26500;46710
18592;16999;80130
18593;22999;87358
18594;15500;117491
18595;13500;43290
18596;25000;15475
18597;13500;85467
18598;13999;98261
18599;22999;87358
18601;15876;31860
18602;6998;76230
18603;12844;19956
18604;14487;12347
18605;10857;9877
18606;13999;71829
18607;18999;32275
18608;9999;76554
18609;12999;78329
18610;10999;83168
18612;35991;104183
18613;13500;56000
18614;800;159622
18615;19999;50133
18616;16500;10624
18617;25999;69485
18618;11999;44003
18619;43999;46942
18620;27999;86395
18621;13500;73745
18622;7999;641
18623;22000;76135
18625;20500;52557
18626;25999;38176
18627;42999;137
18628;15999;61104
18629;28000;43999
18630;19500;106012
18631;16999;119611
18632;59500;0
18633;26000;34290
18634;6998;76230
18635;12844;19956
18636;14487;12347
18637;6500;178637
18638;11749;86882
18639;25999;38176
18640;11999;75781
18641;13500;73745
18642;25999;69485
18643;6995;150845
18644;6000;54263
18645;25499;26309
18646;11995;92500
18647;5999;54263
18648;6995;395311
18649;44999;13538
18650;12999;23336
18651;12995;123995
18652;9995;46229
18653;19499;108567
18654;14988;149147
18655;19971;107409
18656;34988;8044
18657;22999;96087
18658;16988;165475
18659;2900;237425
18660;9999;87612
18661;22900;9305
18662;35499;17290
18663;20500;76000
18664;40999;12199
18666;44249;10905
18667;21499;30923
18668;599;319000
18669;18999;78731
18671;31249;20069
18672;39500;999999
18673;16749;10673
18674;11999;103893
18675;13749;24601
18676;21999;92469
18677;18528;19048
18678;19441;22492
18679;11967;19514
18680;11999;80675
18681;15999;89741
18682;34999;75771
18683;6999;83611
18684;14999;41047
18685;14999;52450
18686;2500;134000
18687;49999;78209
18688;28900;22195
18689;18999;35851
18692;16999;157013
18693;1500;200000
18694;6500;101000
18695;5000;68000
18696;2900;166000
18698;22749;17925
18699;18500;9879
18700;16999;32577
18701;9500;144762
18702;28499;52350
18703;57000;2680
18704;34000;41365
18705;19999;72230
18706;14999;49347
18707;7000;130000
18708;44999;13538
18709;11800;82003
18710;11967;19514
18711;18528;19048
18712;5888;126000
18713;12999;23336
18715;22999;75437
18716;33999;21348
18717;1800;140
18718;15999;32154
18719;24999;42356
18720;12995;61692
18721;17999;47459
18722;14999;155000
18723;33000;50000
18724;40999;12199
18725;21499;30923
18726;27749;37687
18727;4000;173000
18728;33499;19904
18729;28999;55042
18730;13749;64246
18731;21000;20673
18732;34500;29773
18733;37499;61677
18734;5999;152590
18735;14999;38508
18736;23950;89003
18737;38950;52872
18738;19488;103788
18739;6950;124791
18740;39999;63415
18741;13991;67474
18742;46950;39500
18743;26999;37358
18744;11500;126231
18745;5999;168622
18746;5888;126000
18747;15876;31860
18748;6998;76230
18749;12844;19956
18750;14487;12347
18751;400;131900
18752;13999;44793
18753;10999;92297
18754;19999;64973
18755;16999;38023
18756;10999;73819
18757;16999;57308
18758;19999;50133
18759;14995;68500
18760;19900;80000
18761;2500;141600
18762;10900;199862
18763;8500;87774
18764;24000;31301
18765;19000;29911
18766;19000;27905
18767;13000;51581
18768;26000;43059
18769;21000;52970
18770;14500;35811
18771;16500;43569
18772;36000;13102
18773;13000;101952
18774;16500;62770
18775;23000;40209
18776;22000;859
18777;37000;19232
18778;14500;34931
18779;15500;43846
18780;11500;44832
18781;24500;60456
18782;13500;17038
18783;9000;116749
18784;14000;32173
18785;21500;88614
18786;16500;20682
18787;18500;11676
18788;14500;50810
18789;13000;51581
18790;31000;18362
18791;7000;110772
18792;14500;45193
18793;22000;12071
18794;19000;29911
18795;11500;44832
18796;18000;86637
18797;16500;43569
18798;17000;68955
18799;14500;50271
18800;18000;17298
18801;38000;37100
18803;13000;38299
18804;36500;42138
18805;26500;44360
18806;12000;64734
18807;24000;33279
18808;22000;859
18809;16500;10624
18810;13500;17038
18811;14000;32173
18812;22000;27358
18813;26000;34290
18814;14500;34931
18815;36000;13102
18816;11800;82003
18817;8500;87774
18818;22000;76135
18819;13500;30494
18820;43500;28419
18821;26000;43059
18822;8000;72449
18823;18500;9879
18824;26000;32578
18825;34000;41365
18826;13500;30494
18827;12000;64734
18828;24000;47937
18829;19441;22492
18830;15876;31860
18831;6998;76230
18832;10975;125000
18833;10999;67709
18834;23999;65488
18835;16999;107635
18836;2600;186000
18837;13500;210000
18838;9500;45000
18839;12500;3000
18840;20500;130022
18841;0;119969
18842;14850;56332
18843;22000;27358
18844;28275;23713
18845;2295;140000
18846;10500;202613
18847;12999;51035
18848;6999;149900
18849;12999;85000
18850;39999;31935
18851;23950;89003
18852;38950;52872
18853;19488;103788
18854;6950;124791
18855;46950;39500
18856;28500;9256
18857;2495;145000
18858;3400;238000
18859;2295;140000
18860;14950;97000
18861;39999;71000
18862;14999;62896
18863;10857;9877
18864;18528;19048
18865;19441;22492
18866;41850;38029
18867;12999;77799
18868;12999;60868
18869;9999;93940
18870;10999;77403
18871;12999;82991
18872;12991;23690
18873;15900;21994
18874;8800;4140
18875;685;185000
18876;2500;167873
18877;5000;168000
18878;26000;32578
18879;15500;64063
18880;10500;2500
18882;25000;60932
18883;18500;11676
18884;13500;85467
18885;19500;80436
18886;8000;72449
18887;12844;19956
18888;14487;12347
18889;10857;9877
18890;2500;170000
18892;17995;72110
18893;31500;60095
18894;27500;107157
18895;14900;77954
18896;36900;52000
18897;24995;51246
18898;15887;4633
18899;2923;93000
18900;13487;42010
18901;22500;33746
18902;3995;139288
18903;19483;131464
18905;22999;23877
18906;17000;54711
18907;29000;35559
18908;16500;62770
18909;19000;27905
18910;37000;16463
18911;24000;31301
18912;26000;132922
18913;42000;30352
18914;30000;23419
18915;50000;33000
18916;17000;60331
18917;36000;13119
18918;17500;27012
18919;24000;47937
18920;21000;52970
18921;9500;41729
18922;6500;158904
18923;19500;52999
18924;14500;35811
18925;23000;71410
18926;32500;11539
18927;14000;29863
18928;6000;76882
18929;9500;144762
18930;20000;19791
18931;10500;99462
18932;16998;20189
18933;29441;59301
18934;28773;51089
18935;11721;45602
18936;16995;21006
18937;21221;46574
18938;19443;24979
18939;12875;82841
18940;21444;66090
18941;31500;53000
18942;14999;25320
18945;11999;173800
18946;40500;40564
18947;32500;38650
18948;8999;120953
18949;11967;19514
18950;5888;126000
18951;15876;31860
18952;6998;76230
18953;12844;19956
18954;15999;108941
18955;22999;48368
18956;18999;58061
18957;18995;45125
18958;26999;52535
18959;33500;40771
18960;14999;83538
18961;14950;97000
18962;11995;129000
18963;4295;174000
18964;2295;140000
18965;7891;100375
18966;13995;1
18967;14000;58000
18968;3595;155000
18969;42000;30352
18970;18999;84911
18971;12000;99000
18972;38000;37100
18973;15500;75716
18974;20500;130022
18975;3100;66000
18976;22999;23877
18977;21500;85816
18978;29000;35559
18979;11967;19514
18980;18528;19048
18981;5888;126000
18982;26999;78859
18983;10995;124707
18984;17995;111259
18985;5995;164056
18986;5995;65356
18987;22998;128884
18988;6995;180826
18989;4995;134136
18990;18495;196670
18992;9475;99797
18993;10998;111351
18994;3995;172086
18995;13995;147172
18996;24995;182676
18999;31995;49006
19000;23495;51371
19001;17899;83683
19002;5400;96000
19004;20000;37000
19005;27999;73111
19006;11450;122323
19007;12995;38192
19008;21459;2648
19009;7850;151047
19010;29995;9160
19011;19995;145252
19012;7995;60797
19013;23995;74793
19014;6995;229857
19015;11995;33139
19016;8500;87270
19017;12995;38595
19018;9991;104510
19019;6500;103087
19020;17950;2520
19021;23990;32991
19022;16900;310920
19023;22990;32991
19024;21000;59953
19025;17999;39908
19026;46888;34116
19027;5850;97600
19028;72500;30199
19029;14999;37112
19030;12999;45369
19031;19500;65239
19033;14487;12347
19034;10857;9877
19035;18528;19048
19036;19441;22492
19037;15999;74135
19038;13999;97166
19039;12999;62260
19040;9999;102218
19041;7891;130334
19042;20000;105500
19043;1300;200000
19044;16000;64063
19045;20000;300000
19046;24500;77535
19047;6999;78118
19048;11500;63778
19049;13999;65895
19050;21950;68710
19051;13999;49807
19052;23000;40209
19053;18999;116616
19054;5500;66575
19055;27999;30811
19056;12800;16068
19057;0;106487
19058;14999;67152
19059;32499;19416
19060;24500;77535
19061;22000;12071
19062;18999;78731
19063;500;62000
19064;2695;115000
19065;3395;190000
19066;3295;150000
19067;19441;22492
19068;15876;31860
19069;6998;76230
19070;2195;140000
19071;12749;86882
19072;2385;160000
19073;29999;18827
19074;18499;107640
19075;6250;180000
19076;14999;92437
19077;19500;106012
19078;13749;18002
19079;4899;206058
19080;11495;65000
19082;21999;11565
19083;29499;31555
19084;7349;97612
19085;24900;20229
19086;18499;92667
19088;17999;15344
19089;35499;17695
19090;32499;15688
19091;40999;12199
19092;6199;113000
19093;14999;60518
19094;15500;75716
19095;26999;45137
19096;27749;37687
19097;21499;55657
19099;25749;24009
19101;16249;27888
19102;12500;114630
19103;31500;36371
19105;16499;50699
19106;16749;10673
19107;21499;15997
19108;1900;136066
19109;26500;32455
19110;20500;130022
19111;900;148622
19112;14999;61579
19113;15999;94917
19114;34000;123000
19115;15749;88010
19116;15749;88010
19117;6995;46600
19118;26499;97759
19119;11967;19514
19120;5888;126000
19121;15876;31860
19122;6998;76230
19123;16999;78457
19124;13000;101952
19125;13500;25798
19126;31500;52198
19127;9500;144762
19128;14999;81440
19129;14999;74488
19130;14999;54331
19131;18999;69689
19132;19749;35469
19133;34999;55109
19135;13999;222618
19136;0;25096
19138;22000;25911
19139;18999;98994
19140;31500;60095
19141;500;192894
19142;38000;18652
19143;12844;19956
19144;14487;12347
19145;10857;9877
19146;21000;59953
19147;26500;38765
19148;17450;71175
19150;0;74920
19151;13500;25798
19152;9999;108091
19153;39999;31935
19154;2295;140000
19155;0;159000
19156;4295;174000
19157;0;97000
19158;11995;129000
19159;2495;145000
19161;23450;43400
19162;32500;38650
19163;13850;101415
19165;3900;226000
19166;34500;16367
19167;21500;85816
19168;1600;133000
19169;45999;39399
19170;18999;23341
19171;48999;51733
19172;22499;63517
19173;29249;59476
19174;11749;64493
19175;18999;46974
19176;18749;30261
19177;44249;14598
19178;18999;49902
19179;20749;41095
19180;20749;41467
19181;44999;12272
19182;49249;28205
19183;32249;21752
19184;16749;69174
19185;15749;12020
19186;36999;37129
19187;41249;35939
19188;24999;37319
19189;23499;25423
19190;16999;59576
19191;37999;27656
19192;27499;28604
19193;31999;52584
19194;44999;11361
19195;35999;28187
19196;17749;48520
19197;28999;65757
19198;26999;24042
19199;23999;55001
19200;43999;36554
19201;34999;33605
19202;27499;30876
19203;34999;41072
19204;19749;35469
19205;15999;62084
19206;21999;56709
19207;26499;39279
19208;18749;39777
19209;37999;60978
19210;32999;34111
19211;44249;18841
19212;35999;26902
19213;15999;43447
19214;17999;40577
19215;41999;27257
19216;24499;41559
19217;23749;63222
19218;25499;34636
19219;39999;31935
19220;12844;19956
19221;14487;12347
19222;10857;9877
19223;18528;19048
19224;10999;86425
19225;11999;84117
19226;11999;81583
19227;11591;86750
19228;2700;170000
19229;2100;210000
19230;26500;60456
19231;19500;80436
19232;20000;27905
19233;13500;51581
19234;23000;71410
19235;30500;23419
19236;14500;35811
19237;7000;110772
19238;17999;69698
19239;18999;84911
19240;9000;89000
19241;5995;127000
19242;25999;29865
19243;26500;55555
19244;27000;132922
19245;11967;19514
19246;18528;19048
19247;5888;126000
19248;52999;19856
19249;22999;87358
19250;4990;191000
19252;10000;126700
19253;2100;275000
19254;109500;10863
19255;9800;157000
19256;13500;101943
19257;13500;51581
19258;15000;50810
19259;22000;88614
19260;23000;40209
19261;30500;23419
19262;29500;35559
19263;22999;64904
19264;19500;52999
19265;10000;144762
19266;10500;99462
19268;4850;146100
19269;2495;145000
19270;8950;115400
19271;5850;99600
19272;17999;67503
19273;39850;19743
19274;5850;154100
19275;11995;129000
19276;0;97000
19277;9995;159000
19278;4295;174000
19279;4195;146000
19280;27850;27295
19281;0;159000
19282;2995;2200000
19283;3995;117278
19284;6995;107883
19285;8495;133445
19286;5995;124142
19287;9995;107373
19288;8995;145520
19289;5995;151026
19290;4995;139436
19291;15999;89262
19292;3995;157418
19293;6995;63405
19295;9995;154442
19296;9995;144090
19297;5995;164852
19298;8495;92543
19299;5995;142274
19300;7995;109290
19301;29995;1847
19302;1000;209000
19303;43750;11506
19304;12495;102621
19306;9450;95323
19307;13995;10233
19308;19995;81343
19309;25999;55079
19310;14000;132629
19311;3778;120900
19312;14000;132629
19313;2295;140000
19314;15999;58551
19315;19500;106012
19316;34900;33322
19317;34995;70200
