,price,year,condition,odometer,title_status,transmission,type,split
1442,32998,2017,excellent,1296.0,clean,automatic,truck,-0.164221463249878
1446,29995,2017,excellent,31612.0,clean,automatic,pickup,0.41377286330437885
1448,21998,2017,excellent,42211.0,clean,automatic,van,-0.2900770509958711
1449,18598,2018,excellent,35314.0,clean,automatic,van,0.33097485326781556
1450,21998,2019,excellent,17074.0,clean,automatic,SUV,0.20162142952668527
1451,18598,2018,excellent,35314.0,clean,automatic,van,1.024357179887409
1452,21998,2015,excellent,36647.0,clean,automatic,sedan,0.39247995963443744
1453,23998,2016,excellent,48400.0,clean,automatic,sedan,1.4909990913828928
1454,24998,2016,excellent,32348.0,clean,automatic,SUV,0.7436749926115823
1456,18998,2014,excellent,80882.0,clean,automatic,truck,-1.3276231091276058
1458,3398,2010,excellent,158739.0,clean,automatic,sedan,0.47660976641458797
1459,14998,2019,excellent,4358.0,clean,automatic,sedan,-0.30906903481004455
1460,14998,2019,excellent,2949.0,clean,automatic,sedan,0.1884823432079366
1462,17998,2014,excellent,60098.0,clean,automatic,truck,-1.0533398813464643
1463,14998,2019,excellent,2949.0,clean,automatic,sedan,0.378659442689218
1466,13995,2015,excellent,62898.0,clean,automatic,SUV,1.9492901275399372
1474,24995,2015,excellent,50793.0,clean,automatic,SUV,1.938843781334538
1475,27995,2015,excellent,43480.0,clean,automatic,pickup,-1.7491353944979338
1476,23495,2017,good,43772.0,clean,automatic,SUV,-1.7928426643834285
1477,18495,2018,good,17221.0,clean,automatic,SUV,-1.8526326325471878
1480,24900,2016,good,59674.0,clean,automatic,truck,0.891274804712397
1481,18495,2019,good,12687.0,clean,automatic,SUV,-0.5851371216120046
1482,16495,2015,good,38416.0,clean,automatic,SUV,2.4414443344745527
1483,0,2013,good,71659.0,clean,automatic,truck,0.7803454675940462
1485,24900,2014,good,68017.0,clean,automatic,truck,-0.4240615831425941
1487,21495,2014,good,47881.0,clean,automatic,truck,0.756872208221078
1490,22900,2013,excellent,71000.0,clean,automatic,pickup,0.7121313720177548
1504,16000,2012,good,91000.0,clean,automatic,pickup,-1.3352887649927694
1522,26999,2013,like new,93200.0,clean,automatic,truck,0.675939005657074
1530,5400,2002,good,158935.0,clean,manual,pickup,-0.3862292913607247
1534,8995,2013,good,142000.0,clean,automatic,SUV,0.9029130992358014
1536,6995,2006,good,117000.0,clean,automatic,wagon,2.2117945046751886
1537,7995,2013,good,120000.0,clean,automatic,sedan,-1.5341081963938699
1538,11000,2013,good,111700.0,clean,automatic,SUV,-0.9364387142430892
1540,20000,2005,good,1300000.0,clean,manual,truck,-0.12905205332740838
1542,6995,2014,good,156000.0,clean,automatic,sedan,0.8255976787638045
1544,7995,2006,good,104000.0,clean,automatic,van,-0.15477298539342105
1545,6500,2010,good,150000.0,clean,automatic,truck,1.1589628052528242
1546,8992,2016,excellent,26589.0,clean,automatic,hatchback,-0.13624503491705023
1547,16911,2017,excellent,72921.0,clean,automatic,SUV,-1.8656122595064684
1549,4500,2009,excellent,180000.0,clean,automatic,hatchback,-1.4389621067239775
1551,10995,2013,good,150000.0,clean,automatic,SUV,0.5696685057460333
1552,3800,2008,good,171276.0,clean,manual,SUV,0.6059043781959361
1557,7900,2009,excellent,168000.0,clean,automatic,SUV,0.3852592357961289
1558,8500,2011,excellent,142000.0,clean,automatic,SUV,-0.7126810905976999
1560,1000,2006,fair,160000.0,clean,automatic,sedan,-1.2827042110090083
1564,15700,2013,excellent,74000.0,clean,automatic,SUV,-1.2476316028504295
1566,2500,2004,good,226362.0,missing,automatic,pickup,0.9546730748310308
1567,3700,2004,fair,119500.0,clean,automatic,pickup,-0.9540859813567042
1572,11500,2013,excellent,92000.0,clean,automatic,SUV,1.3205964215658474
1574,15400,2013,excellent,55000.0,clean,automatic,pickup,0.13889849983896316
1576,33500,2016,excellent,47000.0,clean,automatic,truck,0.2983277975940488
1580,6800,2006,good,168200.0,lien,automatic,pickup,0.6387932718491134
1583,15500,2013,excellent,66000.0,clean,automatic,sedan,2.3321853623549713
1584,8000,2003,good,195000.0,clean,automatic,pickup,-0.5941025938415723
1588,16000,2008,excellent,100000.0,lien,manual,coupe,-0.05223688393782255
1590,9000,2000,excellent,130000.0,clean,automatic,truck,1.063881197805303
1594,7995,2007,good,41000.0,clean,automatic,van,1.518857380087789
1601,41000,2019,excellent,17588.0,clean,automatic,SUV,-0.6393043604760185
1602,59000,2017,like new,16500.0,clean,automatic,truck,-0.49197326964642907
1603,9500,2013,excellent,67121.0,clean,automatic,sedan,-0.5668471793025759
1609,4000,2005,excellent,103000.0,clean,automatic,pickup,1.3821210845186773
1613,3800,2004,excellent,198000.0,clean,automatic,SUV,0.9602431355736089
1614,1100,1992,good,225000.0,clean,manual,sedan,0.17777626683169773
1617,2000,2004,fair,190853.0,clean,automatic,mini-van,1.253654765000435
1623,8000,2010,good,81800.0,clean,automatic,sedan,1.0669695299599957
1624,16495,2017,like new,35472.0,clean,automatic,SUV,1.7153706614855615
1625,18995,2016,like new,25843.0,clean,automatic,SUV,1.6948705003638354
1627,4000,2002,good,305000.0,clean,automatic,truck,0.04657309660602288
1631,15995,2012,good,113124.0,clean,automatic,SUV,-0.7457016096268347
1638,13495,2010,excellent,71907.0,clean,automatic,SUV,-2.483913134643632
1642,14995,2010,excellent,134435.0,clean,automatic,SUV,0.020305446730654597
1643,3800,1997,good,127000.0,missing,automatic,sedan,-0.3750705868902563
1648,13495,2016,like new,30025.0,clean,automatic,sedan,0.553369446749087
1652,5900,2011,good,162922.0,clean,automatic,wagon,-1.080825230547815
1653,10995,2016,excellent,52196.0,clean,automatic,sedan,-0.16686905825847612
1654,17995,2016,like new,32405.0,clean,automatic,SUV,-0.3073600687890288
1655,11995,2014,like new,50268.0,clean,manual,sedan,-0.08777122636673315
1656,7995,2013,good,144634.0,clean,manual,wagon,1.1042681592359285
1662,21995,2016,like new,49474.0,clean,automatic,pickup,-0.07107510294052537
1670,15850,2017,like new,19764.0,clean,automatic,sedan,0.51112199322074
1672,9995,2007,excellent,160500.0,clean,automatic,pickup,-2.9403538307110506
1674,13995,2007,excellent,132697.0,clean,automatic,SUV,-0.38487002492394934
1675,8795,2010,excellent,98691.0,clean,automatic,SUV,2.0689742791227377
1676,5995,2008,excellent,117103.0,clean,automatic,sedan,-2.0191361401659695
1677,5995,2007,excellent,189382.0,clean,automatic,mini-van,-0.9767760353330133
1683,23995,2015,excellent,87000.0,clean,automatic,pickup,-2.2224549801535614
1685,3300,2004,excellent,149000.0,clean,automatic,sedan,-0.3129273194297604
1686,33995,2013,excellent,43000.0,clean,automatic,convertible,0.0244129915056779
1687,13800,2008,good,120314.0,clean,manual,truck,1.4373221543780998
1689,9995,2004,excellent,88000.0,clean,automatic,pickup,0.4759666764094846
1690,6985,2012,excellent,103588.0,clean,manual,wagon,0.0023174441695204316
1691,54995,2018,like new,950.0,clean,automatic,truck,0.3241412464601029
1695,19995,2013,good,64377.0,clean,automatic,SUV,-1.2519755127392134
1696,7495,2009,good,136936.0,clean,automatic,mini-van,-0.008469488827629768
1699,18995,2016,excellent,53553.0,clean,automatic,SUV,0.06084315842079558
1702,18495,2011,excellent,49013.0,clean,automatic,pickup,-0.02723656354389141
1703,26995,2017,good,54602.0,clean,automatic,pickup,-0.3846637110755292
1704,22495,2017,like new,36571.0,clean,other,SUV,-0.1113173385694165
1709,9995,2012,excellent,82831.0,clean,automatic,SUV,-1.6104894948734838
1710,6596,2012,good,96078.0,clean,automatic,hatchback,1.7899129459698644
1714,3400,2008,excellent,155000.0,clean,manual,hatchback,1.2280374111968533
1715,14400,2010,good,69700.0,clean,automatic,truck,-1.2143000079806077
1716,8900,2007,good,140.0,clean,automatic,truck,0.4577055078725185
1717,18500,2009,excellent,66300.0,clean,automatic,truck,1.470302773713058
1723,13995,2014,excellent,97289.0,clean,automatic,SUV,-0.8263664900807212
1724,9995,2004,excellent,73765.0,clean,automatic,truck,-1.1954866648162032
1726,9999,2011,excellent,143000.0,clean,automatic,van,-0.13216502567188804
1727,5899,2013,excellent,93000.0,clean,manual,hatchback,0.44455486312633863
1730,10499,2015,excellent,100000.0,clean,automatic,sedan,-0.14624489108412456
1731,13999,2012,excellent,99000.0,clean,automatic,sedan,0.5730354819524336
1732,7899,2013,excellent,127000.0,clean,manual,coupe,1.0147848064136675
1733,4999,2008,excellent,140000.0,clean,automatic,sedan,-0.9866939387572246
1735,11999,2015,like new,93720.0,rebuilt,automatic,wagon,-0.6461731173061219
1737,9499,2015,excellent,102000.0,clean,automatic,SUV,-1.5307786594561092
1738,8999,2014,excellent,124000.0,clean,manual,wagon,0.322653701523219
1740,6499,2011,excellent,112000.0,clean,automatic,sedan,-0.8347540739775401
1741,12499,2014,excellent,109000.0,clean,automatic,SUV,1.0484765220938541
1743,7999,2010,excellent,99000.0,clean,manual,wagon,-1.8635653280560651
1744,5499,2006,excellent,75000.0,clean,automatic,coupe,1.5361922689516005
1745,9999,2010,excellent,170000.0,clean,automatic,truck,0.9848315179091943
1747,9999,2015,like new,89349.0,salvage,automatic,SUV,-0.6101052513345255
1748,10999,2014,excellent,121000.0,clean,automatic,wagon,0.8334413925506441
1773,15995,2016,like new,25646.0,clean,automatic,SUV,-0.5771882881803915
1783,15995,2016,like new,41835.0,clean,automatic,SUV,-0.06659836463202373
1785,16995,2017,like new,34140.0,clean,automatic,sedan,-0.03680278516127605
1789,17495,2017,excellent,21000.0,rebuilt,automatic,SUV,1.0372653061898447
1790,15995,2017,like new,32282.0,clean,automatic,SUV,-0.0652690554889392
1792,11995,2016,like new,37531.0,clean,manual,sedan,1.6309013315885692
1793,18495,2016,excellent,18300.0,rebuilt,automatic,SUV,-0.3513167442079742
1795,19495,2015,excellent,16500.0,rebuilt,automatic,wagon,0.1207619409772382
1796,17495,2018,excellent,33000.0,rebuilt,automatic,wagon,-0.2267947012423533
1797,16995,2017,excellent,29000.0,rebuilt,automatic,sedan,0.477878641861975
1798,25995,2018,like new,13000.0,rebuilt,automatic,wagon,0.9874313224160426
1799,5895,2007,good,145392.0,clean,automatic,sedan,1.494671859403909
1800,14995,2011,good,108897.0,clean,automatic,truck,-0.4412147810156104
1801,13995,2016,like new,32789.0,clean,automatic,sedan,2.061809714290232
1803,24995,2015,like new,49400.0,clean,automatic,SUV,0.42339792772364
1804,8995,2007,excellent,134000.0,clean,automatic,SUV,-0.8141680833305116
1805,15995,2017,like new,39163.0,clean,automatic,SUV,-1.4067389164178232
1807,10750,2009,good,118189.0,clean,automatic,other,1.619898387756269
1808,9500,2011,excellent,165000.0,clean,automatic,truck,-1.0109802276208921
1810,17495,2017,excellent,19000.0,rebuilt,automatic,sedan,1.0938257892194605
1813,15495,2016,excellent,49200.0,rebuilt,automatic,hatchback,0.7080560696471072
1814,25995,2019,like new,3000.0,rebuilt,automatic,wagon,1.0054997769425926
1815,6995,2007,good,115000.0,clean,automatic,other,1.735112978571193
1817,14998,2019,excellent,2949.0,clean,automatic,sedan,-0.2987276899685279
1818,17998,2014,excellent,60098.0,clean,automatic,truck,-0.29827563949825536
1819,5998,2009,excellent,152963.0,clean,automatic,SUV,1.1637529144236722
1821,14998,2019,excellent,4358.0,clean,automatic,sedan,-0.08034770026591154
1822,3398,2010,excellent,158739.0,clean,automatic,sedan,0.3151398237207442
1823,21998,2016,excellent,33558.0,clean,automatic,truck,-0.9059244674187266
1824,18998,2014,excellent,80882.0,clean,automatic,truck,1.3211917206854737
1825,13998,2016,excellent,24365.0,clean,automatic,sedan,-0.06455246544026204
1827,23998,2016,excellent,48400.0,clean,automatic,sedan,-0.38425606468313767
1828,21998,2015,excellent,36647.0,clean,automatic,sedan,0.3815504956358081
1829,18598,2018,excellent,35314.0,clean,automatic,van,-0.8788842422581289
1830,21998,2019,excellent,17074.0,clean,automatic,SUV,-1.67528286814673
1832,21998,2017,excellent,42211.0,clean,automatic,van,-1.6834225330401418
1834,11598,2015,excellent,64274.0,clean,automatic,sedan,-0.13654533879871275
1836,32998,2017,excellent,1296.0,clean,automatic,truck,-0.5358758760695104
1840,11996,2012,good,91896.0,clean,automatic,wagon,0.15673802365134712
1841,23998,2016,excellent,36039.0,clean,automatic,sedan,0.12003644285362272
1842,30998,2016,excellent,66337.0,clean,automatic,truck,1.9910883209838053
1844,18998,2013,excellent,117350.0,clean,automatic,truck,1.7400967814769672
1847,31998,2019,excellent,12390.0,clean,automatic,truck,-1.1725010455089988
1848,15998,2016,excellent,47081.0,clean,automatic,SUV,0.3855108101945235
1849,18598,2018,excellent,35314.0,clean,automatic,van,1.4394386087348214
1852,14998,2019,excellent,5.0,clean,automatic,sedan,-1.5297758865946691
1853,8998,2013,excellent,72304.0,clean,automatic,sedan,-0.9067848441420082
1856,14998,2019,excellent,5.0,clean,automatic,sedan,0.9924222369690229
1858,31598,2019,excellent,10530.0,clean,automatic,truck,-0.76898051066745
1859,19998,2011,excellent,88901.0,clean,automatic,truck,0.44941645919252615
1860,20998,2015,excellent,52822.0,clean,automatic,SUV,-0.4055296794057199
1861,21998,2016,excellent,27549.0,clean,automatic,sedan,0.10073022248399138
1862,31598,2017,excellent,29958.0,clean,automatic,truck,-0.10541636425345557
1863,39998,2014,excellent,60283.0,clean,automatic,truck,-0.5301930971719017
1865,15998,2014,excellent,83736.0,clean,automatic,SUV,0.21668264254103864
1866,7998,2012,excellent,62445.0,clean,automatic,hatchback,0.5299502322564508
1867,24998,2016,excellent,34900.0,clean,automatic,SUV,0.1690579151110615
1870,12998,2014,excellent,96035.0,clean,automatic,truck,-0.972502117854148
1872,20998,2014,excellent,83313.0,clean,automatic,truck,-0.7885827291823404
1873,13998,2016,excellent,24849.0,clean,automatic,sedan,0.024533395242100846
1876,8998,2006,excellent,128188.0,clean,automatic,SUV,-0.287848649449967
1877,7998,2010,excellent,117369.0,clean,automatic,SUV,0.27944172703127274
1878,12998,2017,excellent,57078.0,clean,automatic,sedan,-1.1051005718229536
1879,23998,2016,excellent,48400.0,clean,automatic,sedan,1.4263593158339682
1880,16598,2016,excellent,28024.0,clean,automatic,SUV,-2.9050958496354267
1885,13998,2016,excellent,24870.0,clean,automatic,sedan,-0.6992941804853
1886,17998,2012,excellent,96998.0,clean,automatic,truck,0.17870523549371278
1887,17998,2017,excellent,31557.0,clean,automatic,SUV,-0.22227859501295225
1889,14998,2009,excellent,130630.0,clean,automatic,truck,-2.597926584733178
1890,5900,2001,good,199635.0,clean,manual,pickup,0.3245771446065562
1891,23995,2015,excellent,97000.0,clean,manual,SUV,0.45382726978996235
1893,19300,2013,like new,88088.0,clean,automatic,pickup,0.5866190391878191
1895,7995,2008,good,121994.0,clean,automatic,other,0.052342966481089326
1896,17000,2008,good,49500.0,clean,automatic,truck,-0.4471995190007499
1911,4000,2006,good,149000.0,clean,automatic,sedan,0.044878615370083634
1912,9200,2004,good,115000.0,clean,automatic,van,0.4512759383166581
1914,22900,2014,excellent,70000.0,clean,automatic,pickup,-1.6762031049893118
1916,6900,2011,good,101920.0,clean,automatic,sedan,-0.04592448431015969
1919,4995,2012,good,68500.0,clean,automatic,sedan,-1.3197067081333347
1921,3700,2008,excellent,191000.0,clean,automatic,pickup,-0.21800696231069924
1925,6596,2011,good,91832.0,rebuilt,automatic,sedan,1.0274173331510161
1927,6596,2011,good,129636.0,clean,automatic,wagon,0.41728237476040786
1928,9396,2013,good,119635.0,clean,automatic,wagon,-0.7390609325706711
1929,6596,2012,good,96078.0,clean,automatic,hatchback,-0.09664576434337895
1931,4596,2010,good,124946.0,clean,automatic,sedan,0.28026525704938565
1932,6996,2011,good,124565.0,clean,automatic,wagon,0.2915419125816393
1936,2000,2007,fair,176185.0,clean,automatic,SUV,-0.38134069448580693
1940,5300,2009,good,178400.0,clean,manual,hatchback,1.6123562358330865
1941,5995,2009,excellent,50612.0,clean,automatic,sedan,-0.24916535696103725
1945,2999,2007,excellent,155000.0,clean,automatic,SUV,0.9557574879762253
1946,7995,2004,excellent,136434.0,clean,automatic,SUV,-1.2593498944636505
1947,5495,2013,excellent,157383.0,clean,automatic,sedan,-0.024823462223776037
1948,9995,2008,excellent,123913.0,clean,automatic,mini-van,0.3978746495838478
1949,13495,2014,excellent,35417.0,clean,automatic,SUV,-0.32679119989052946
1951,6995,2015,excellent,98386.0,clean,manual,wagon,-0.9756398308433667
1954,18995,2016,like new,47596.0,clean,automatic,sedan,-1.049732388300757
1956,9995,2010,excellent,55759.0,clean,automatic,SUV,-0.3389227100259015
1958,11995,2015,excellent,58605.0,clean,automatic,sedan,-1.9735202750177625
1959,12995,2011,excellent,78171.0,clean,automatic,SUV,-1.1658585414460882
1960,8995,2012,excellent,81008.0,clean,automatic,sedan,-0.09511265580319209
1961,8995,2013,excellent,65041.0,clean,automatic,sedan,-2.3023681421914515
1963,11995,2012,like new,63981.0,clean,automatic,sedan,-0.1831853255868664
1967,19995,2014,excellent,119000.0,clean,automatic,SUV,0.7855731296883572
1968,7995,2010,excellent,78000.0,clean,automatic,sedan,0.587123141515526
1969,19995,2015,excellent,129000.0,clean,automatic,van,-0.6452855968755593
1970,5999,2007,excellent,98000.0,clean,automatic,SUV,0.4763052225624489
1972,14995,2011,excellent,127000.0,clean,automatic,SUV,-0.31875883962806595
1974,25995,2016,excellent,97000.0,clean,automatic,truck,0.24407442307722835
1975,11995,2012,excellent,141000.0,clean,automatic,pickup,0.08886431643912208
1976,10995,2005,excellent,171000.0,clean,automatic,pickup,0.37433456303242424
1977,13995,2010,excellent,169000.0,clean,automatic,SUV,2.2859092859915116
1979,10995,2011,excellent,59000.0,clean,automatic,convertible,0.3650534106824394
1981,3995,2005,excellent,130000.0,clean,automatic,sedan,0.2440917651641003
1982,18995,2011,excellent,99000.0,clean,automatic,pickup,-1.508064756491435
1984,7995,2006,excellent,216806.0,clean,automatic,pickup,-1.4051470793376593
